date,deseasoned,rolling_mean,z-score_1000,explanation,event
1998-02-03,366.18317516450963,356.91766708605513,2.0365850163908212,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-04,366.5210118478049,356.92276594418655,2.1095681981549608,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-05,367.1883921690241,356.92809390038144,2.2547654880024943,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-06,366.5157853808879,356.9332617213327,2.1057393629549486,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-10,366.6394824203304,356.953433562929,2.12885704232031,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-20,366.7525272467238,357.00318594136655,2.144781418530978,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-21,366.42040649764755,357.0082040633721,2.0704843351256126,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-23,367.42819463489184,357.01854078809794,2.289711095029459,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-24,366.36629036634673,357.0235914096237,2.0549591129142346,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-25,366.9891501801554,357.0288799852301,2.190621552411306,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-26,366.43047576871396,357.03404356823887,2.066625966734311,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-02-28,366.2447417481524,357.0440132880545,2.0236016827135823,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-03-01,367.1788068041705,357.0492978329626,2.2275991432200284,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-02,368.226371594206,357.05490704596104,2.4561128443502542,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-03,366.2188916071756,357.06005616844595,2.013742567407296,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-04,367.07972629879606,357.0654993869131,2.201768358854867,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-05,366.6453349492777,357.07070332355397,2.1050747631313302,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-06,366.26248771874793,357.07591656296864,2.019921414899831,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-08,367.901445387561,357.08666737392474,2.378231473748446,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-15,366.38637443493695,357.1216496878106,2.0383667125194522,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-18,366.49866841248274,357.13642921137284,2.060329297133886,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-19,366.80515786831063,357.1416404012913,2.1265474187499462,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-20,366.4756372049923,357.14665443030634,2.052839744438275,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-24,366.62012467651664,357.1669181714116,2.080915287384354,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-25,367.3442750825108,357.17238780658454,2.2390027517985036,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-26,368.0151776305095,357.17799751743865,2.385054353852311,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-27,366.4472943936982,357.1832292261299,2.038987420012072,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-29,366.8315099057604,357.19384709464674,2.1216122011777503,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-30,367.14514624750933,357.1993174600514,2.189471362333581,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-03-31,367.48220737732424,357.2048569363392,2.2623488043056335,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-01,367.40367714830455,357.21026460651274,2.2436792219957864,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-02,367.19736620040203,357.2157416595483,2.197068981487101,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-03,366.8671753378754,357.221125160519,2.1233028323202,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-04,368.1098259048355,357.22689134193917,2.395324976953195,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-05,366.975227984476,357.2323328165137,2.1445078953191645,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-06,366.3947634292056,357.23760448907956,2.0158189678940226,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-07,366.33950758555557,357.242937978511,2.002809585554409,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-09,366.37639958412564,357.2521781630239,2.0084309628565067,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-10,366.7715920540668,357.25699010764816,2.0940028232468024,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-11,366.78930518918276,357.26186693719427,2.096515985170593,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-12,366.77914571605544,357.26660952949527,2.092823539415999,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-13,366.78901340530035,357.2714012406165,2.093563839991855,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-14,366.62383093623765,357.27621155173216,2.055897595261765,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-15,366.62231743761834,357.28081377476434,2.0541204156951114,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-28,367.5400213036314,357.3346872163386,2.2401721795502367,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-29,367.65381213817574,357.3397381942974,2.263436402541104,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-04-30,366.7598625038307,357.34466290505475,2.065966534383564,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-01,367.2587136990917,357.34964768906946,2.173910116024238,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-02,366.99899201220705,357.35430357133447,2.1153641578096796,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-03,367.6337624934394,357.35945981507825,2.2529726561010044,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-04,367.42947230663316,357.36454471667196,2.206635433245581,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-05,367.3228605601279,357.3695412611194,2.1817277159604123,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-06,367.4088143923983,357.37461403899005,2.199038964706407,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-07,367.2398200694669,357.37981645220145,2.160664159544718,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-08,367.2387343424206,357.38473161444074,2.1588974705981054,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-19,366.86802886386414,357.43681774064834,2.0671368423559304,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-20,367.8823549737203,357.4419004784409,2.2876912632770017,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-22,366.9316557186877,357.4466317465154,2.0779366333026625,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-23,366.85015469131554,357.4516097597192,2.0588356401433985,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-24,366.72050014872553,357.4565906136623,2.029256996427987,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-25,367.3091272857169,357.4617196363064,2.15681222185149,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-26,367.0956173009515,357.46644195606547,2.1085301630160838,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-27,367.2327388953588,357.47110558979875,2.1369361356191217,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-28,367.3838541590214,357.4758847678959,2.1683805749978795,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-29,367.2157717862764,357.4809891596871,2.1302585400387417,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-30,367.0893804474955,357.48592423060586,2.101222722823417,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-05-31,367.0911951382179,357.4909467795184,2.100300310491378,Elevated CO₂ likely due to 1997–98 El Niño and widespread biomass burning.,True
1998-06-01,367.0542214397551,357.4959151343516,2.0908789646418593,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-03,367.1083906852655,357.50108309482715,2.1015052755290156,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-04,366.6980314296377,357.50619420269317,2.010690770768766,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-05,366.924427349436,357.5111504800491,2.0589491426622275,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-06,367.01346976222004,357.5161537743983,2.0771474550986455,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-09,366.73954122679373,357.53082908398636,2.0138565498191743,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-10,367.2849172173967,357.5359538387099,2.1317958444824763,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-11,366.7142830263128,357.5407453798491,2.0057698085053786,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-13,367.1022326190092,357.55037051404946,2.0880877327842486,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-16,367.051682315788,357.56486747484075,2.0732981214747697,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-17,366.7488273559856,357.5696569359263,2.005861595594484,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-21,366.8015828707567,357.58403335117555,2.013866238058589,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-22,366.9877533296232,357.58837693369105,2.0529643784246137,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-23,366.9562615347278,357.5931246285395,2.0447244449316466,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-24,367.00066821623557,357.59807280451525,2.0531598451220594,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-25,366.8024548445247,357.6029268392714,2.0086581927909912,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-26,367.10947228952347,357.6075938827948,2.074218956633725,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-27,366.9208809983514,357.61224124787185,2.0316624957669296,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-28,366.80270503933974,357.61735804388695,2.004826606089207,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-29,367.03058637957463,357.62267557657884,2.0535571287121708,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-06-30,366.97400206846334,357.62778919216225,2.040081551586238,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-01,366.7962404438641,357.63273086195073,2.0001318195429514,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-06,368.0220019847762,357.6523043649899,2.262773756727335,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-09,366.9635096078734,357.6571867060786,2.030546398275433,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-10,367.08659082073353,357.66198979541844,2.056042507422964,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-11,368.34096467218194,357.66710866912416,2.327819335180848,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-12,368.24846130826063,357.67229119361207,2.3058783670219967,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-14,367.19817555144465,357.6820079928648,2.074407086077242,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-18,367.27700480888495,357.6917557501448,2.089471757098114,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-19,368.2865819768338,357.69690145819334,2.307748038510565,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-20,367.9050003366616,357.7019850140928,2.222986164985371,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-21,367.5686163274337,357.7071287960624,2.1483255652479065,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-22,368.0506915967583,357.7122331328003,2.251674205460613,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-24,368.0579932868587,357.71743293542704,2.2516578813930095,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-25,367.09411703034874,357.72246995598,2.040588406696913,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-28,367.64552411759047,357.732251710573,2.1581231160251586,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-29,367.41378299462934,357.7371295086346,2.1062326356821686,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-07-30,367.8491567740334,357.7420556517666,2.199349776409157,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-01,367.77731005849586,357.7469195068663,2.182076035248798,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-02,367.8751657937794,357.75192323886847,2.2017573467710334,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-03,367.9039578366197,357.75691688554883,2.206393276153693,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-04,367.7915499378739,357.7619745878685,2.180433173053674,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-05,367.730537185784,357.7671819773437,2.1657903226566777,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-06,367.7267517221079,357.7722110093155,2.1634736636238125,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-07,367.7472990563668,357.7772974134485,2.1664747272934393,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-08,367.56969713736413,357.782286967275,2.126454989188471,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-09,367.0099615613755,357.78720800295906,2.0036615114199168,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-10,367.45189815476124,357.79225831745777,2.0983531234668686,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-11,367.6191603690886,357.7973627370482,2.1333169912518146,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-12,367.55476913983927,357.80225928887455,2.117866892313893,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-13,367.65319413247175,357.8072337006095,2.1377744372591416,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-14,367.5985347061587,357.81238900992116,2.124590942001063,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-15,367.67766533261084,357.8174595607818,2.1403579504771337,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-16,367.1048170475138,357.8222141681513,2.0147031048430217,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-18,367.1041747595675,357.831898015801,2.0121250127921053,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-20,367.4351350987043,357.8416576122186,2.081350333834935,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-21,367.641004896915,357.8468005230267,2.1246875632859794,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-22,367.6000747967592,357.8517289832071,2.114368334238003,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-23,367.14999481162977,357.8565497430351,2.0154749354673203,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-24,367.38047386357965,357.86148819673315,2.0641440792384103,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-25,367.68204245611116,357.8665056355744,2.1281176498137984,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-26,367.709800618719,357.8715472161742,2.132719372264329,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-27,367.82307393711807,357.8766646535954,2.1558490846357343,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-28,367.65914953725553,357.8816251138078,2.1188847603845273,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-08-29,367.2014655034681,357.88653739901844,2.0184714687504837,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-01,367.3932138118029,357.89618511260494,2.057597695692319,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-02,367.20834650779494,357.9011343989016,2.0163427028285597,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-03,367.4628448103201,357.9061564844335,2.070197739853429,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-04,367.7673780593131,357.9112980330663,2.134807968670567,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-05,367.4735364420837,357.91639636058375,2.0699317509996638,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-06,367.30025633680305,357.9213987096306,2.031198297720977,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-07,367.17701499587764,357.9262913637785,2.003299037304904,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-08,367.8576161972312,357.9313731264223,2.1492514392945625,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-09,367.632763434648,357.93637524750375,2.0992020995799825,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-11,367.79315792797684,357.94631834502815,2.1313353205635988,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-26,367.2684221176771,358.01311518201516,2.0031261488577736,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-27,367.3624499677456,358.01783185817703,2.0221255250885783,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-09-30,367.36655791095535,358.0273258486865,2.020457965996255,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-10-02,367.2862153898767,358.0366724081711,2.0005306627343677,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-10-03,367.96039320156257,358.041570376901,2.144802477675812,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-10-04,367.62844512613594,358.0464665782895,2.0716569576965806,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-10-06,367.39625586014245,358.0565333067937,2.0192319967342827,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-10-10,367.7001796682466,358.0758188415029,2.0801650032221213,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-10-12,367.48323890879544,358.085370797344,2.0306692388204763,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-10-17,367.41062755323225,358.1092548523152,2.0087400221942193,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-10-27,368.081534769955,358.1533259122817,2.1430739214326975,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-10-28,367.55986822195297,358.15816493030843,2.0291618080145493,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-12-02,367.81361448868364,358.29300861080054,2.0537550494237524,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-12-03,368.08874323034337,358.2980386993163,2.111716666711015,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1998-12-17,367.93831252020664,358.34667857691767,2.068962507814784,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-01,368.7528480956383,358.4155006084221,2.23006720936056,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-02,369.13487648337957,358.4208219328671,2.3107585287096306,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-03,369.07799417566815,358.4262995831992,2.2969240111476914,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-04,369.478877345832,358.4315814662751,2.381406119436733,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-05,369.1886838174111,358.4368543491114,2.3170715664953416,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-06,368.8292678129926,358.44204811986987,2.2380044191610837,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-07,368.8361953638342,358.44739672309714,2.237994318874038,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-08,368.9106569447742,358.45275198524945,2.252496680763815,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-09,368.81217579434457,358.4579680294427,2.2297096872362276,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-10,370.06420337014316,358.4636489774263,2.4972891128268717,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-11,369.44946004186016,358.46909696246075,2.3631576137099923,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-12,368.94417858179673,358.4745571671955,2.252948258386561,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-13,368.72446207677007,358.47984174605506,2.20420521419865,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-14,368.8216016085871,358.4852383093288,2.2236719384050883,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-15,368.85024475648447,358.490718723668,2.228451143593705,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-16,368.82191377483593,358.49616579761715,2.2209680966460854,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-17,368.84931637107553,358.5014944505919,2.2253726590867084,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-20,368.570819453244,358.5067956182037,2.1641318003063037,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-21,368.70120463095213,358.5120997411832,2.190753763221409,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-22,368.69339123545603,358.5174464836124,2.1876966067232053,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-23,368.68774258853125,358.52277509459003,2.185098226692639,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-24,368.8946682395892,358.52819469714143,2.2281476830643654,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-25,369.8842520454305,358.5337751275607,2.438912159329262,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-26,370.27498024003347,358.5395593242246,2.520830338621642,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-27,369.78502174480707,358.54522477603945,2.4137977092346703,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-28,369.81303301465766,358.5508838544559,2.4180064265105954,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-01-29,369.7804925899884,358.55650831820543,2.409211261808689,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-02,370.35547332701134,358.56233198772594,2.5305868916767706,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-03,369.7631751645096,358.5679885339969,2.4017297026941473,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-04,369.4810118478049,358.57350616845946,2.3395133538060855,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-05,369.2583921690241,358.5789048337876,2.290134527063269,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-06,369.0157853808879,358.58440673504606,2.236706972036719,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-07,369.2666364869206,358.5898462871903,2.2888976365387874,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-08,369.5203899279307,358.5954206551523,2.3416497009185337,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-09,369.87254594793114,358.6006013942899,2.414974128178782,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-10,369.2294824203304,358.60550128632735,2.2752883540972446,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-11,368.95942705272233,358.61036743232114,2.2156822792371353,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-12,368.7227371550882,358.6151958870634,2.163352831281755,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-13,369.63964123223974,358.6202728616976,2.357551270889091,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-14,369.73056656936063,358.6253581490281,2.374906327353602,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-17,368.6314975518545,358.63003905373716,2.138194789877191,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-18,368.1964018273388,358.6346104906913,2.043677558891695,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
1999-02-20,368.6225272467238,358.6392790801303,2.1330903786237334,"Higher-than-expected CO₂; possibly due to warm conditions, drought, or biospheric stress.",False
